end,mean_s,std_s,max_s,last_s,slope_s,mean_h,std_h,max_h,last_h,slope_h,z_mean_s,z_max_s,z_mean_h,z_max_h,mean_ratio,max_ratio,last_ratio,label,lead_s,y_true,y_pred,y_proba
1781634728,4.013333333333334,2.0049494313379133,12.0,4.0,0.0016437267881299676,49.36,120.48011066838653,463.0,0.0,0.004169178247717365,0.007389747120857813,4.251515085287048,0.4133192766013632,3.8490070094638966,15.222631775105588,404.99595004049957,0.0,0,,0,0,0.05
1781634788,4.205,2.066311125331001,14.0,2.0,0.0024207011686143533,49.68,122.3735984597985,464.0,0.0,0.003948233189536653,0.1018790345480868,4.945375646513988,0.41608435460530824,3.8490070094638966,14.83934789756781,404.99595004049957,0.0,0,,0,0,0.05
1781634848,4.285,2.129266305561613,14.0,9.0,0.002444812346700965,49.89833333333333,122.99519501680635,464.0,381.0,-0.0037478715218653897,0.14033220783659436,4.945375646513988,0.41692013409195566,3.8490070094638966,14.756400044322715,404.99595004049957,42.33328629634856,0,,0,0,0.035
1781634908,4.406666666666666,2.1690141129605918,14.0,7.0,0.002565451570698807,49.788333333333334,122.09843104597572,464.0,0.0,-0.008661718504773595,0.19801426306412437,4.945375646513988,0.414635062982388,3.8490070094638966,14.295264063589315,404.99595004049957,0.0,0,,0,0,0.03
1781634968,4.528333333333333,2.235142923593229,14.0,2.0,0.0035603710010305607,49.815,123.55422874862141,479.0,0.0,-0.00010391695532485403,0.2514238510480504,4.945375646513988,0.41318313731649525,3.919793429038209,13.782298442689823,404.99595004049957,0.0,0,,0,0,0.065
1781635028,4.6066666666666665,2.2185480737535426,14.0,5.0,0.002816230045083458,50.65,124.11638691164032,479.0,0.0,-0.0020821168947691817,0.2881087536930374,4.945375646513988,0.41831918420377245,3.919793429038209,13.798922086278845,404.99595004049957,0.0,0,,0,0,0.07
1781635088,4.6866666666666665,2.2312527622142877,14.0,7.0,0.00219106164183789,49.68333333333333,123.32634101800349,479.0,0.0,-0.006249350692640865,0.324504995806909,4.945375646513988,0.40885364164426796,3.919793429038209,13.862496675378953,404.99595004049957,0.0,0,,0,0,0.025
1781635148,4.786666666666667,2.2078244696734584,14.0,3.0,0.00017388937191492457,49.31,122.4885051749755,479.0,0.0,-0.0035435098430829106,0.33645810309038965,4.945375646513988,0.4048998122165987,3.919793429038209,13.526986453802044,404.99595004049957,0.0,0,,0,0,0.02
1781635208,4.846666666666667,2.160205751517408,14.0,3.0,-0.0010648362912119287,48.483333333333334,122.06869536817737,479.0,0.0,-0.004506234739540932,0.31877050418446906,4.945375646513988,0.3973879333700752,3.919793429038209,12.371306826409631,320.9967900320997,0.0,0,,0,0,0.005
1781635268,4.793333333333333,2.1472359493595996,14.0,1.0,-0.001584504401401118,47.611666666666665,119.4257127418082,479.0,0.0,-0.0031375364931569335,0.2424016236248733,4.945375646513988,0.39008480474035917,3.919793429038209,12.283134249941313,320.9967900320997,0.0,0,,0,0,0.015
1781635328,4.733333333333333,2.11397466609439,14.0,2.0,-0.0018658385162180979,49.071666666666665,120.4205403183176,479.0,0.0,0.00014269484081884566,0.16371628624483853,4.945375646513988,0.4024291929494877,3.919793429038209,13.14056634089134,320.9967900320997,0.0,0,,0,0,0.0
1781635388,4.515,2.142376017416177,14.0,10.0,-0.002397756660435166,48.803333333333335,119.63472735326013,479.0,0.0,0.0014417262270173326,0.043083852701250175,4.56459312258272,0.4006080335036533,3.919793429038209,49681.1431238051,29799999.999999996,0.0,0,,0,0,0.0
1781635448,4.415,2.109369969129803,14.0,7.0,-0.0030142028172300468,48.221666666666664,119.41763910978793,479.0,0.0,-0.009142830952308214,-0.004199751388701855,4.56459312258272,0.39652648928925477,3.919793429038209,49681.913697736425,29799999.999999996,0.0,0,,0,0,0.01
1781635508,4.253333333333333,2.103763822823803,14.0,2.0,-0.003304009177803272,48.81,121.94798303648432,479.0,0.0,-0.005884294123039265,-0.08004130790228568,4.56459312258272,0.40193626797576165,3.919793429038209,186682.273231436,41700000.0,0.0,0,,0,0,0.01
1781635568,4.028333333333333,2.0118475477917195,10.0,5.0,-0.002690590807196683,47.705,119.91414140264416,479.0,0.0,-0.004118816996713852,-0.18463004608676623,2.8711802237289663,0.39351334087561474,3.99208405885204,186683.27198861068,41700000.0,0.0,0,,0,0,0.045
1781635628,3.8466666666666667,2.035474282705521,10.0,1.0,-0.003234231206197789,47.473333333333336,120.7640507583095,479.0,0.0,0.004532457034602846,-0.271792426863643,2.8711802237289663,0.3925573037884146,3.99208405885204,186683.99545664917,41700000.0,0.0,0,,0,0,0.04
1781635688,3.691666666666667,2.003313227852521,10.0,1.0,-0.0028035911210864527,48.185,121.22369450042898,479.0,0.0,0.0023954233206203274,-0.31581790694909867,2.8711802237289663,0.3992107329579299,3.99208405885204,186684.42728072242,41700000.0,0.0,0,,0,0,0.055
1781635748,3.6566666666666667,1.9703101842659756,10.0,6.0,-0.0020081166892130247,47.72666666666667,120.48598240274906,479.0,0.0,-0.00016350045416792968,-0.24293549256811953,3.0226525191700726,0.3958677592379131,3.99208405885204,186683.86201219776,41700000.0,0.0,0,,0,0,0.02
